filename,zcr_mean,zcr_std,spectral_centroid,mean_spectral_rolloff,std_spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
country.00010.wav,0.07578669725172875,0.028497365814009155,1861.2904354497377,3769.08494281105,1414.9858545784684,-197.67449951171875,106.49848937988281,-4.427788734436035,37.66864776611328,-0.8651852607727051,-0.9643146991729736,-3.4560351371765137,-0.05069628357887268,-9.304366111755371,-5.178191661834717,-4.251400947570801,-3.546841859817505,-1.3492190837860107,-7.117474555969238,-1.6223832368850708,-2.477865695953369,-5.051285743713379,0.2932744324207306,1.0729193687438965,-1.6480374336242676,country
country.00011.wav,0.10922122084203623,0.05083152322124501,2839.2887217882185,6048.140509443881,2003.1228478934345,-199.03079223632812,61.13566589355469,9.977105140686035,23.48760414123535,10.273458480834961,0.01000230759382248,8.022958755493164,1.124899983406067,-4.896873474121094,9.487030982971191,-6.357680797576904,3.8753511905670166,1.6241106986999512,-1.3460800647735596,2.608354091644287,-3.588412046432495,1.9683644771575928,2.538982391357422,1.0440081357955933,-0.9701341390609741,country
country.00012.wav,0.06362955597294345,0.011651697034155719,1667.439236105422,3439.542001250725,1663.7066571487967,-140.98521423339844,123.92884826660156,-2.5143308639526367,27.964351654052734,-0.006738319061696529,1.2093119621276855,-11.018566131591797,-1.3617688417434692,-7.0170979499816895,-6.121342182159424,-5.181911945343018,-2.158442735671997,-4.600535869598389,-2.342714786529541,-1.1883959770202637,-3.9720399379730225,-4.235220909118652,-7.817557334899902,-1.671584963798523,-1.0947436094284058,country
country.00013.wav,0.12869159419374865,0.026317497366159993,2811.73987219857,6061.172010948376,1682.5757502098975,-126.1754150390625,77.66365051269531,3.1590776443481445,19.9475154876709,10.816590309143066,0.7302649617195129,5.225821495056152,-0.4975937604904175,-0.9998757839202881,5.398598670959473,-3.7215168476104736,-3.4931490421295166,-5.333840370178223,0.29379090666770935,-2.010385036468506,0.8426575064659119,0.33804187178611755,-1.115999698638916,-4.401595115661621,-2.621027946472168,country
country.00014.wav,0.12371766339946651,0.03949203575293664,2952.856255223707,6570.291541292054,1633.3467005656237,-124.5964584350586,72.4876708984375,16.712915420532227,18.248327255249023,12.227034568786621,8.098928451538086,7.987423419952393,-0.5055949091911316,2.373572826385498,-0.5664464831352234,-5.56654691696167,0.5460156798362732,-5.056594371795654,-1.1621432304382324,-3.585969924926758,-3.694685935974121,-0.1794210821390152,-0.6532453298568726,-4.143002510070801,-3.987823247909546,country
country.00015.wav,0.09361105411486584,0.03633260508856913,1958.677389724351,4207.726116136166,1247.3925837723525,-116.20088958740234,111.78234100341797,-5.259753704071045,34.00730514526367,-12.467244148254395,4.243673801422119,-14.40514850616455,8.501582145690918,-8.204756736755371,-1.3313149213790894,-12.548870086669922,-4.999728202819824,-2.1419856548309326,-1.8358601331710815,-8.264704704284668,-3.0119621753692627,-5.47527551651001,-2.9562432765960693,-2.6405630111694336,-3.3859128952026367,country
country.00016.wav,0.059714001609924704,0.013338498126669708,1425.9164769253473,2880.7362284295245,1166.2966904576565,-210.06398010253906,139.63099670410156,-17.02339744567871,58.00111770629883,-9.657642364501953,-1.9539263248443604,-17.996740341186523,-8.213705062866211,-11.769783020019531,-7.872155666351318,0.6281513571739197,-9.96013355255127,-6.46469783782959,-3.8349874019622803,-12.042433738708496,0.32459670305252075,-8.044663429260254,-6.803818702697754,-1.8369522094726562,-5.926382064819336,country
country.00017.wav,0.06339673069537173,0.0236321096035846,1470.1888295787132,2967.6767442176624,1361.1017053114592,-171.2913055419922,137.33084106445312,7.953132629394531,28.537179946899414,2.6923840045928955,-0.5005807280540466,-2.9544217586517334,-1.1463476419448853,-6.15360689163208,-2.399937152862549,-5.856936454772949,-2.1754350662231445,-5.339760780334473,-2.777815103530884,-1.570239543914795,1.2944378852844238,-3.412231683731079,-0.9035438895225525,2.6211886405944824,-0.09672703593969345,country
country.00018.wav,0.094937155063108,0.02381522961260896,2068.686361980023,4098.40305974478,1433.0814895372785,-131.1271209716797,102.98963165283203,-11.526986122131348,17.742387771606445,16.950889587402344,4.443438529968262,1.2984261512756348,3.4160070419311523,-1.499869465827942,1.6113947629928589,-7.986049652099609,-0.8262617588043213,-8.877859115600586,-3.841940402984619,-4.492571830749512,-8.93621826171875,-6.38327169418335,-1.516517162322998,-5.403228759765625,-8.042316436767578,country
country.00019.wav,0.0505308016478053,0.02405264294982489,1138.713246641952,2117.7230799557715,828.8466087523816,-256.08758544921875,163.09742736816406,-22.872638702392578,26.9220027923584,15.290811538696289,-3.5048000812530518,4.233428478240967,-0.7823721170425415,-9.455672264099121,1.7635606527328491,-4.421868801116943,-3.6404755115509033,-4.242846488952637,-8.106042861938477,-2.375699043273926,-5.149118900299072,-11.165237426757812,-2.415869951248169,-0.547529935836792,-4.7816314697265625,country
country.00020.wav,0.08630922129099126,0.033431166991063056,2407.1006349713375,5210.019282011311,1821.118208892887,-161.30801391601562,74.7975082397461,22.43695640563965,46.04168701171875,5.290788173675537,25.12512969970703,-0.5774129629135132,10.391386032104492,-6.843632221221924,5.055819511413574,-0.7791240811347961,1.4077684879302979,-6.018043518066406,-4.00178861618042,-4.786053657531738,-2.869549512863159,-5.003429412841797,-3.6138787269592285,-7.5726728439331055,-3.232306957244873,country
country.00021.wav,0.04499886884374787,0.009694764565488732,1044.0462117419274,1946.4400218423723,750.7485214132105,-209.3420867919922,167.1572723388672,-20.86927604675293,36.82771301269531,10.269156455993652,4.01041841506958,-5.674800395965576,-4.622757434844971,-6.246322154998779,-4.17306661605835,-6.682754039764404,-3.248920440673828,-7.9694085121154785,-4.058489799499512,-4.988017559051514,-4.498661518096924,-4.004886627197266,-6.3950371742248535,-5.907524108886719,-8.17858600616455,country
country.00022.wav,0.06770550653878463,0.017923858010500608,1719.3092365788868,3449.4009774688225,1082.4579505711733,-195.0605926513672,114.2572021484375,0.0542270690202713,38.210243225097656,11.287424087524414,-6.041079998016357,1.2271348237991333,0.005355233326554298,-15.414558410644531,-3.5711240768432617,-6.128514289855957,-4.4870219230651855,-0.11679353564977646,-4.394027233123779,-9.427451133728027,-10.716008186340332,-6.543631076812744,-10.044154167175293,-7.260338306427002,-4.01617956161499,country
country.00023.wav,0.03538961756396294,0.027117824400642587,1494.6650899636236,3050.528782536978,2101.32165302103,-353.21612548828125,110.69939422607422,32.80690002441406,24.21294593811035,18.77594757080078,5.931182384490967,-1.7559548616409302,3.886394739151001,-2.9759042263031006,-1.8976565599441528,-2.8708016872406006,-0.9694334268569946,-6.477867603302002,-4.244444847106934,-3.758146047592163,-6.021997451782227,-7.178222179412842,-2.4869472980499268,-4.032851696014404,-3.4250693321228027,country
country.00024.wav,0.0818360507389344,0.0393515609723982,1738.8886737837881,3424.8617858178654,1531.4094301562957,-200.0401153564453,109.1282730102539,-5.535351276397705,48.16481018066406,1.23182213306427,4.5893754959106445,-9.15533447265625,-1.4718097448349,-11.662210464477539,-5.200040340423584,-11.54607105255127,4.985129356384277,-4.978435516357422,-6.051973342895508,-0.692180335521698,-8.530999183654785,-8.455587387084961,-7.92238712310791,-7.594035625457764,-0.39080169796943665,country
country.00025.wav,0.057079056422775346,0.02631661047574039,1564.759947167845,3187.3720385912125,1413.433231111187,-200.6366424560547,119.7210922241211,-3.6015028953552246,31.948200225830078,9.981616973876953,15.298752784729004,0.6450396180152893,0.2389407902956009,-4.4767632484436035,-2.3118443489074707,-5.262435436248779,-2.472914218902588,-6.044599533081055,-0.7913960814476013,-4.693994522094727,-11.290634155273438,-8.871728897094727,-8.072561264038086,-3.154557466506958,0.33459293842315674,country
country.00026.wav,0.05449444330451953,0.01661247367622095,1269.4499677914682,2496.502614740429,1263.7768256768375,-194.29672241210938,151.88169860839844,-3.0466744899749756,29.485130310058594,9.112080574035645,5.977399826049805,3.79209303855896,3.7444729804992676,-5.855947971343994,1.6061530113220215,-3.7657828330993652,0.9466195702552795,1.9692528247833252,-2.2320828437805176,3.349317789077759,3.750359535217285,-1.136750340461731,2.224870443344116,3.3684420585632324,-4.153502941131592,country
country.00027.wav,0.09679849459763282,0.018797352710988285,2011.6423244781854,3907.5935664696926,1050.635549643974,-100.74244689941406,106.98484802246094,-27.1610050201416,29.106435775756836,5.043511390686035,-5.4201273918151855,3.246624231338501,-5.181634902954102,-5.126183986663818,-0.8220014572143555,-3.837446928024292,-2.7021470069885254,-6.640825271606445,-4.663337230682373,-5.697467803955078,-5.994877338409424,-10.224055290222168,-10.54026985168457,-5.738250255584717,-7.300998210906982,country
country.00028.wav,0.059288476411446245,0.016616018023127548,1474.196472269433,2925.859363670969,772.3838557917909,-169.19781494140625,132.78765869140625,-13.480438232421875,31.193620681762695,6.340636253356934,-3.7561557292938232,-2.0563089847564697,-3.6230125427246094,-4.561148643493652,1.2814326286315918,-6.973178863525391,-7.253199100494385,-1.399120569229126,-9.514606475830078,-5.421736240386963,-1.9078305959701538,-7.1629228591918945,-1.423771619796753,0.1620185524225235,-4.106783866882324,country
country.00029.wav,0.05364055186395259,0.012070999653981163,1214.048919472668,2273.9761954393853,977.4110770252487,-171.22010803222656,160.5003204345703,-17.81252670288086,30.494558334350586,7.512681007385254,-8.245816230773926,-5.668393135070801,0.1353282332420349,-8.834623336791992,-2.6545767784118652,0.7098936438560486,-3.7793071269989014,-6.504766464233398,3.783888101577759,-5.433618068695068,-3.0788776874542236,-6.250890731811523,-1.935103178024292,-0.8409766554832458,-1.4405431747436523,country
country.00030.wav,0.042478126594798785,0.009002736843296999,1240.5587507682244,2412.726297400667,1908.0123333447889,-277.087890625,128.2577362060547,42.43085861206055,37.696449279785156,12.756253242492676,9.5888090133667,-5.99083137512207,-7.531861782073975,-8.029545783996582,-4.941132068634033,-6.536047458648682,-3.627243995666504,-7.230557918548584,-7.456658363342285,-1.5755215883255005,1.3930435180664062,3.075904607772827,2.509561061859131,-1.0545340776443481,-2.7496514320373535,country
country.00031.wav,0.0943460426191616,0.028121272308280727,2053.22908865061,4094.5560605785963,1425.5439156496989,-130.46286010742188,104.11334991455078,-19.281246185302734,34.14440155029297,5.406137466430664,-2.158238172531128,-0.7159057259559631,-2.89620304107666,-5.449504852294922,4.081885814666748,-4.469344615936279,3.5258026123046875,2.147061347961426,0.19136877357959747,2.679177761077881,-3.09218692779541,-3.188626766204834,1.665487289428711,-0.6927312612533569,-4.375314235687256,country
country.00032.wav,0.067082616495941,0.021949951262502286,1823.0687937358653,4015.4927335593097,1497.7884271014493,-237.91400146484375,97.74066162109375,6.48699426651001,45.97633743286133,2.147954225540161,16.222749710083008,8.805923461914062,7.762761116027832,-0.5881208777427673,4.484873294830322,0.14505724608898163,3.0194129943847656,-1.6621150970458984,-5.40877628326416,-2.818774700164795,-3.053189754486084,-0.49563002586364746,-0.09940535575151443,-3.8502256870269775,-2.6645307540893555,country
country.00033.wav,0.1227347675342372,0.03887291455433413,2456.633122147884,4914.691317883556,1264.2358906569862,-133.236083984375,78.980712890625,-5.651559829711914,35.543968200683594,-7.541397571563721,7.934287071228027,2.7345163822174072,0.40631815791130066,-1.1370357275009155,-1.1069705486297607,-7.843484878540039,-1.1704896688461304,-4.815073490142822,-3.1364078521728516,-5.036759853363037,-1.0875859260559082,-0.9692942500114441,-2.457310438156128,1.1620935201644897,-1.8429688215255737,country
country.00034.wav,0.11847271107463352,0.02114267025608827,2614.438372812534,5435.743207112819,2000.6970616067454,-153.84811401367188,83.6610336303711,-8.423430442810059,13.95413589477539,13.529382705688477,3.7710297107696533,3.0097897052764893,6.34992790222168,2.074854612350464,2.0659384727478027,3.1616241931915283,-0.4881225526332855,-3.0204920768737793,-4.520016670227051,-5.040771007537842,-4.922147274017334,-6.1287841796875,-1.6768800020217896,0.445159375667572,-1.551979899406433,country
country.00035.wav,0.10362899477914393,0.023866460845860048,2321.8715325246903,4580.4187323267115,1628.3726572137996,-120.39205932617188,95.34927368164062,-6.02960729598999,25.170461654663086,20.964691162109375,-7.118642807006836,8.556663513183594,2.432133436203003,-14.665573120117188,9.27844524383545,-2.363255023956299,-3.15234112739563,0.6129316091537476,-4.418763160705566,-7.453316688537598,-0.44214311242103577,-3.5839998722076416,-5.018314361572266,-2.5220847129821777,-4.752133846282959,country
country.00036.wav,0.08412305577038756,0.04603076499126703,1827.5918660270834,3647.221668358469,1510.6121218170756,-339.63330078125,97.73944091796875,-9.760533332824707,50.98982620239258,7.826813697814941,11.73019790649414,0.6643608212471008,2.4793007373809814,-4.782944679260254,0.2095818817615509,-5.971501350402832,-2.8880794048309326,-6.1571574211120605,-1.8506195545196533,-5.35623025894165,-8.312077522277832,-10.716797828674316,-7.72054386138916,-3.4257993698120117,-6.953691482543945,country
country.00037.wav,0.08460364811044294,0.02763152180666585,2068.5882784767914,4232.86484012471,1882.601029644016,-173.42147827148438,105.07218933105469,1.1564539670944214,24.12164306640625,22.136526107788086,2.5450849533081055,-1.5870072841644287,0.17259816825389862,-5.325686454772949,3.813947916030884,-4.530173301696777,-4.584659576416016,-1.5610781908035278,-2.256922721862793,-3.848984479904175,-6.457082748413086,-7.461943626403809,-5.530402183532715,-2.194056272506714,-2.456305980682373,country
country.00038.wav,0.12029715211684054,0.03006262303220123,2859.9756020658756,6246.1943517981435,1464.3892195709714,-118.04000854492188,74.17073822021484,8.27609920501709,15.46298885345459,6.169437408447266,8.448749542236328,4.1120100021362305,5.716954708099365,-1.9725004434585571,3.159259080886841,5.055857181549072,-1.113593339920044,2.443443536758423,-1.4232382774353027,-4.734301567077637,-6.37315559387207,-5.746763706207275,-6.262013912200928,-4.509338855743408,-0.9949120283126831,country
country.00039.wav,0.2106677680094982,0.02608397811359335,3760.290663960851,7441.953272277407,1315.0768308308934,-89.67386627197266,36.285789489746094,11.468299865722656,37.4998893737793,9.179725646972656,3.728245973587036,2.828537940979004,6.823261260986328,1.469852089881897,0.10100140422582626,1.032421588897705,1.1742167472839355,-3.563746929168701,-2.087946891784668,1.7138310670852661,-1.3643577098846436,-4.375561714172363,-2.596268892288208,-3.5301730632781982,-4.22981071472168,country
country.00040.wav,0.10559222606289229,0.02023957268255543,2449.9807307937476,5043.390926352233,1268.014638607451,-102.84923553466797,85.32311248779297,-4.32763671875,30.580862045288086,3.0132761001586914,-1.9456666707992554,4.448987007141113,3.428649663925171,-4.250027179718018,-1.769327163696289,-3.9728779792785645,-1.3631004095077515,-3.766650915145874,-5.17366886138916,-2.886176109313965,-0.2602263391017914,-7.411521911621094,-4.094179153442383,-3.446363925933838,-10.106670379638672,country
country.00041.wav,0.09488307001068022,0.02982554688589387,2634.080774456828,5807.827964127755,2134.8973728786727,-111.5985107421875,82.24457550048828,13.052557945251465,31.938735961914062,23.697248458862305,-0.5260192155838013,12.032517433166504,3.6558897495269775,-5.7437920570373535,3.342829704284668,1.435840129852295,0.7777618765830994,0.553316056728363,-1.1469746828079224,-1.7494328022003174,0.5588178634643555,-2.3256144523620605,-4.61311149597168,-0.6187272667884827,-4.93989896774292,country
country.00042.wav,0.08645271153060347,0.015117620809930024,2387.9167202300932,5391.769175518417,1282.6998505983922,-101.26203918457031,84.10950469970703,7.7733378410339355,30.376449584960938,13.854876518249512,11.63109016418457,-0.11303383111953735,-4.933457374572754,-2.364732265472412,-1.9693560600280762,-8.188220977783203,2.8224427700042725,0.542624831199646,-6.788583755493164,-4.3064727783203125,-4.568963050842285,-9.833883285522461,-5.682370662689209,-10.407793998718262,-7.5134453773498535,country
country.00043.wav,0.13341123404762784,0.0219442644862555,2530.388880021283,5070.036808022767,1351.0825213604562,-101.15570831298828,85.45491027832031,-19.700145721435547,20.57249641418457,9.993921279907227,7.599151611328125,0.10103404521942139,3.405654191970825,0.05640500411391258,1.5781506299972534,-1.450114369392395,-1.2908272743225098,2.136167526245117,-4.788546085357666,-0.3097041845321655,-0.4366247355937958,-4.8903584480285645,-2.984196662902832,1.0916690826416016,-1.4558217525482178,country
country.00044.wav,0.0660286945404612,0.028028897966313568,1729.6277598310405,3358.804979789008,1729.0900261487002,-162.7645263671875,119.90302276611328,-2.913233518600464,20.499269485473633,27.806385040283203,5.481036186218262,6.042959213256836,1.2031065225601196,-3.689239740371704,0.3672206401824951,4.430038928985596,-0.41517454385757446,2.4561374187469482,2.141740083694458,-1.6020828485488892,3.633930206298828,-3.4672038555145264,-2.5594053268432617,5.6654815673828125,-3.635042905807495,country
country.00045.wav,0.13192873540238473,0.0220153687148666,2777.3828548885317,5622.414261890951,1398.10482202214,-61.216102600097656,71.24165344238281,-17.03208351135254,17.13746452331543,5.068580627441406,-4.209185600280762,-1.6854188442230225,1.176857352256775,-0.8558760285377502,4.965839385986328,-1.7027195692062378,4.843979835510254,-0.1622416377067566,-2.0772674083709717,-0.2651385962963104,-5.319821357727051,0.23883412778377533,-0.09225872159004211,-3.9422314167022705,-0.9242229461669922,country
country.00046.wav,0.11497521101763726,0.030060062380694978,2109.2888337081827,3843.818314058875,905.2751997198178,-126.87773132324219,103.50508880615234,-31.902202606201172,58.728965759277344,-1.9675040245056152,-3.130122423171997,-2.940473794937134,0.3603271543979645,-3.024714231491089,-0.8301780223846436,5.59179162979126,-10.14056396484375,0.7290088534355164,-1.6272764205932617,-10.056007385253906,-5.218585014343262,-9.047974586486816,-4.738013744354248,-1.0362210273742676,-2.838878631591797,country
country.00047.wav,0.09364079738623989,0.02573475307530913,1783.961051767401,3555.8512747426043,938.5209155095924,-165.50192260742188,117.91021728515625,-33.610172271728516,42.59663772583008,-1.3797205686569214,3.8337581157684326,7.169087886810303,-7.17230224609375,-1.6477800607681274,0.8618330955505371,-12.5091552734375,2.8863580226898193,-12.361556053161621,-1.3166861534118652,-6.631932735443115,-8.865453720092773,-5.122869968414307,-8.080978393554688,-4.261319160461426,-0.15344847738742828,country
country.00048.wav,0.06361044030914763,0.0153982319482682,1939.7642418435357,4127.871739504785,1537.5903570873031,-148.96546936035156,107.24224090576172,11.193098068237305,26.70330047607422,11.396147727966309,-3.806002140045166,14.022876739501953,-5.870372295379639,-11.04255199432373,2.801875352859497,-8.448974609375,3.182692766189575,-0.7675942778587341,-12.400947570800781,-6.29032039642334,-3.299855947494507,-8.156586647033691,-6.576274394989014,-3.6743791103363037,-2.96833872795105,country
country.00049.wav,0.07522915121191555,0.018130965818284245,1599.8152554101518,3006.271638449826,1091.9094063875807,-110.01209259033203,134.7810821533203,-24.01603126525879,19.40424919128418,-4.401817321777344,-4.803922653198242,-7.807366371154785,-0.4004918336868286,-5.412569046020508,-2.9547388553619385,0.7849146723747253,-4.762261867523193,-0.17122766375541687,-1.6939749717712402,-2.4118402004241943,-1.960921287536621,-6.935005187988281,-4.065625190734863,-1.948106050491333,-5.779040813446045,country
country.00050.wav,0.07834104097942347,0.018480501132442612,1780.1519183147395,3874.7025562826275,1365.5303171842909,-143.0240478515625,121.8705062866211,-13.352005004882812,47.7601203918457,-12.661846160888672,23.361862182617188,-11.003620147705078,18.853809356689453,-13.706390380859375,15.944212913513184,-11.353545188903809,10.289693832397461,-6.003702163696289,2.7283384799957275,-9.289652824401855,4.503068923950195,-8.319475173950195,4.525635719299316,-6.026118278503418,-2.3461110591888428,country
country.00051.wav,0.05891907059291878,0.02551707676137853,1552.852535410727,3167.1211685216067,1202.7157328897945,-204.6170196533203,121.9317626953125,-17.75931167602539,46.342567443847656,-1.8042147159576416,17.024564743041992,-14.703001022338867,14.678400993347168,-19.391204833984375,10.94080924987793,-13.479395866394043,1.192014455795288,-6.21688985824585,-1.687951683998108,-8.695732116699219,-2.50343656539917,-11.337584495544434,0.19048991799354553,-7.291862964630127,-7.499727249145508,country
country.00052.wav,0.03528530566647902,0.017266552587793242,1115.4542649777075,2347.310657899507,1210.802248120243,-265.2583312988281,138.8865966796875,6.121834754943848,47.483463287353516,-2.393674850463867,21.052335739135742,4.086328506469727,17.649063110351562,-12.020082473754883,15.48789119720459,-1.1331729888916016,7.89406156539917,0.5044540166854858,-0.22415593266487122,-3.864248752593994,4.054691314697266,-3.1005685329437256,3.0072412490844727,-1.3893823623657227,-1.4928247928619385,country
country.00053.wav,0.10735837309917523,0.015895384919643357,2271.8075701543466,4957.7743778096,959.1594848184627,-84.65403747558594,100.9681625366211,-16.018266677856445,51.74296569824219,-17.085174560546875,22.57530403137207,-20.293848037719727,18.912817001342773,-19.483423233032227,15.338747024536133,-17.74065589904785,8.582939147949219,-15.00414752960205,6.435092926025391,-10.280196189880371,3.2850632667541504,-9.550980567932129,4.06306791305542,-5.586479187011719,-0.6988043785095215,country
country.00054.wav,0.059862121698382884,0.014354268806213433,1654.2022722845516,3907.510298089472,1332.1125263107856,-174.97488403320312,115.7171401977539,5.106381893157959,58.1695556640625,-3.3051180839538574,29.656002044677734,-10.029459953308105,19.658973693847656,-16.309059143066406,13.749795913696289,-8.828230857849121,7.220381259918213,-8.88591480255127,4.7481842041015625,-11.487015724182129,0.9176591634750366,-8.158055305480957,1.1894042491912842,-7.976381301879883,-5.66098690032959,country
country.00055.wav,0.08024334766131253,0.013133281253369234,1881.2994302088896,4111.484522277407,1060.6436947843592,-82.91505432128906,122.52369689941406,-16.674043655395508,40.014259338378906,-15.010114669799805,21.673381805419922,-18.248838424682617,18.362102508544922,-17.980945587158203,16.986194610595703,-16.04673957824707,8.529278755187988,-8.704559326171875,10.767619132995605,-4.6262311935424805,7.236835479736328,-7.5984206199646,5.3050456047058105,-5.505486011505127,-0.18345928192138672,country
country.00056.wav,0.05472888201426485,0.02703616033730531,1468.4190609116015,3212.427494199536,1404.1639461543787,-164.75694274902344,123.43170166015625,4.233312129974365,48.796016693115234,-5.139420032501221,22.83841323852539,-7.804436206817627,19.28497886657715,-11.00472640991211,21.25641441345215,-9.736252784729004,5.152665138244629,-6.14617395401001,5.4143476486206055,-9.91746997833252,3.9034812450408936,-7.335220813751221,1.3818475008010864,-8.840928077697754,-3.727691173553467,country
country.00057.wav,0.07472547977685533,0.026907554510281966,1741.7395076824605,3790.310052929234,1317.5329350647114,-137.82296752929688,121.53431701660156,-13.277685165405273,43.32655334472656,-10.697656631469727,17.857208251953125,-7.9370574951171875,9.101179122924805,-19.78598976135254,9.439495086669922,-19.6043643951416,6.910543918609619,-12.543537139892578,-0.7611491680145264,-9.152027130126953,1.462900996208191,-8.290867805480957,-3.744370937347412,-6.870310306549072,-0.4776167571544647,country
country.00058.wav,0.07276088058322065,0.017313309953267107,1796.777145535793,4165.250915385731,1272.68032176461,-101.28446197509766,120.4251708984375,-0.37208351492881775,49.020423889160156,-15.882516860961914,19.86046600341797,-13.064457893371582,18.568098068237305,-15.70722770690918,15.235233306884766,-5.91601037979126,6.63277006149292,-10.354989051818848,7.078946590423584,-8.208220481872559,6.2017645835876465,-8.374935150146484,2.9266977310180664,-6.642886161804199,-1.3191916942596436,country
